Frequency,Nominal,Min,Max
22991.921499956556,-7.627036960591046,-24.13800532784208,4.074721567168613
23121.665097932717,-6.09225326437627,-22.948595421419657,4.386861991448379
23252.140840075943,-4.700801728356266,-21.716534744936816,5.581718186342379
23383.35285788166,-3.5288453429483084,-20.439026749820755,7.0927527171007885
23515.30530615935,-2.6273759442847644,-19.740174632815805,8.28654919788756
23648.002363164123,-1.9963788726133092,-19.60999315221771,9.091418021891958
23781.44823072902,-1.5856125072279754,-19.432370433840845,9.511520101022658
23915.647134398052,-1.3213081920176941,-19.20925996342973,10.283784842473153
24050.60332356001,-1.1346989058343662,-18.94255322818993,11.380625427642787
24186.32107158303,-0.9760642676142954,-18.63403933248819,12.118743192950346
24322.804675949883,-0.8158235168201283,-18.285403097540545,12.536426077603043
24460.058458394084,-0.6401656907787208,-17.89824709183018,12.660480840478352
24598.086765036714,-0.4461163116763147,-17.47412980390398,13.768495911357574
24736.893966524058,-0.23770692056821877,-17.014616179193467,14.50480983408462
24876.48445816599,-0.023328819250840464,-16.52133913227534,14.89727734350276
25016.862660075152,0.18609821127270681,-15.996072043586814,15.25173791503499
25158.03301730692,0.3785116995070582,-15.440812972261163,15.420167085488181
25300.000000000153,0.5418957517382159,-14.857881478089059,15.687368513883303
25442.768103518734,0.6653904354697872,-14.250028509983546,15.746544184930823
25586.34184859393,0.7403231958312938,-13.620558627343769,15.927888689940819
25730.72578146752,0.7610809527180552,-12.973461613603078,15.999916881600631
25875.92447403577,0.7257039947065386,-12.79688718629239,15.951575161720735
26021.942523994196,0.6360996182367975,-13.433703972863519,15.80746472608902
26168.784554983136,0.4978364962537349,-14.056266633410788,15.657760664880382
26316.455216734175,0.31956231913897504,-14.659815038114395,15.272197022214211
26464.95918521737,0.11215103094002651,-15.240382814640085,14.930553369342634
26614.30116278931,-0.11229542986070915,-15.794658639424991,14.616164530813565
26764.485878342028,-0.34150024626828557,-16.31985275036854,14.478788615519552
26915.51808745273,-0.5641070003393178,-16.813574265823522,13.91601284238619
27067.402572534378,-0.7709118451152802,-17.273721704426567,12.96832819200156
27220.144142987134,-0.9564536341099621,-17.69838723874819,12.702421034284285
27373.74763535064,-1.121312570697699,-18.085774383575192,12.566036292580245
27528.21791345717,-1.275532988011224,-18.434128815773082,12.012732324175373
27683.55986858565,-1.443348492168965,-18.741682789394833,11.06759602963333
27839.778419616523,-1.6682611609149327,-19.00661527548821,9.881482287103363
27996.87851318752,-2.014729914571898,-19.227032907354268,8.756709307216436
28154.865123850283,-2.5591307335592894,-19.40098182721585,8.70067479911394
28313.743254227895,-3.364640989402692,-19.744242623029805,8.350567585330062
28473.517935173277,-4.450116936282889,-21.057161589953157,7.625793224741374
28634.194225928495,-5.77867510570578,-22.322669657322972,6.506426336300699
28795.777214284957,-7.277434894028171,-23.54369140265204,5.1480135719550635
28958.272016744522,-8.868998419870774,-24.72306374536727,4.712817509509948
29121.683778681512,-10.491644825203192,-25.863468764158895,3.9436716595141736
29286.01767450563,-12.104097343684534,-26.967405348393825,2.8050834928004313
29451.27890782582,-13.682026775892771,-28.037182391715593,1.3441658209051996
29617.472711615035,-15.21272423794805,-29.07492354651837,0.5591425473075781
29784.604348375928,-16.690679187553272,-30.08257780050321,0.026789398319218845
29952.679110307505,-18.11456250449129,-31.061932603807186,-0.8324610808101028
30121.70231947269,-19.485346813557303,-32.014627712899085,-2.0329434568989693
30291.679327966853,-20.80519025264151,-32.94216875538241,-3.510969432172047
30462.61551808728,-22.076793000519217,-33.845940006715054,-4.824281557115836
30634.516302503605,-23.303035390847402,-34.727216150346855,-6.218518948597768
30807.3871244292,-24.486780429360753,-35.58717295163084,-7.7528952259154105
30981.23345779353,-25.6307711574251,-36.426896863026144,-9.355289869846546
31156.060807415488,-26.737582166558333,-37.24739362317193,-10.972042962849901
31331.874709177715,-27.80960159914192,-38.049595932979926,-12.568845649704715
31508.680730201868,-28.84902991336681,-38.83437029846299,-14.126196995987133
31686.484469024927,-29.857887479184072,-39.60252312884232,-15.63436251004321
31865.291555776454,-30.838026445085408,-40.35480617325884,-17.08952977187954
32045.107652356885,-31.791144284726318,-41.09192137233525,-18.491276557056732
32225.938452616796,-32.71879758332177,-41.81452519314077,-19.84101873721126
32407.789682537215,-33.622415295626126,-42.52323250850242,-21.141095770915946
32590.667100410927,-34.50331109749935,-43.218620074449845,-22.394245967749452
32774.576497024806,-35.362694677040764,-43.90122965304541,-23.603312800798744
32959.52369584318,-36.20168193702575,-44.571570821995024,-24.77108595957671
33145.51455319224,-37.02130414817694,-45.23012350725092,-25.900220142782505
33332.55495844547,-37.82251612659398,-45.877340270264654,-26.993198223861246
33520.650834210144,-38.60620352275899,-46.51364837757271,-28.052319346737686
33709.80813651484,-39.37318931246635,-47.139451676934414,-29.079700651056708
33900.03285499806,-40.12423957689088,-47.755132301234354,-30.07728608074523
34091.33101309789,-40.86006865281803,-48.361052218750025,-31.046858509924977
34283.708668242725,-41.58134372657676,-48.95755464612009,-31.9900530489948
34477.171912043064,-42.2886889374431,-49.5449653383811,-32.90837034860166
34671.726870484425,-42.98268904877062,-50.12359376873229,-33.80318927793455
34867.37970412131,-43.66389273813291,-50.693734209202326,-34.67577867858037
35064.13660827229,-44.332815551449684,-51.25566672209753,-35.52730808146266
35262.00381321614,-44.98994256044362,-51.80965807098413,-36.358857378557154
35460.98758438918,-45.63573075781342,-52.35596255897158,-37.17142549669573
35661.09422258361,-46.270611220163914,-52.8948228012021,-37.965938147871995
35862.33006414708,-46.89499106494612,-53.42647043769791,-38.74325474105392
36064.70148118327,-47.50925522436645,-53.95112679205358,-39.504174541779456
36268.214881753716,-48.11376805636605,-54.46900348087996,-40.24944216205708
36472.87671008069,-48.70887481029143,-54.98030297839171,-40.97975245685711
36678.69344675125,-49.29490296272693,-55.48521914007864,-41.69575489624914
36885.67160892248,-49.87216343709433,-55.983937689000676,-42.39805747485952
37093.817750527814,-50.440951719003266,-56.47663666789143,-43.087230213252425
37303.1384624846,-51.001548877928755,-56.96348685994214,-43.76380829930498
37513.64037290278,-51.55422250456479,-57.44465218085709,-44.42829491174727
37725.33014729477,-52.09922757213499,-57.920290044524315,-45.08116376278765
37938.214488786536,-52.636807229007516,-58.39055170442314,-45.722861392114176
38152.300138329825,-53.16719352914536,-58.85558257269218,-46.353809240509605
38367.593874915634,-53.690608106208884,-59.315522518605235,-46.97440552778111
38584.102515788865,-54.20726279649895,-59.77050614804294,-47.58502695662992
38801.83291666419,-54.717360215378584,-60.220663065406754,-48.186030261413286
39020.79197194312,-55.22109429132457,-60.66611811929348,-48.77775361843243
39240.98661493235,-55.7186507613327,-61.1069916331342,-49.36051793236465
39462.42381806325,-56.21020763102091,-61.5433996218973,-49.93462801170929
39685.11059311272,-56.695935602440144,-61.975453995862196,-50.50037364459648
39909.05399142512,-57.17599847230446,-62.403262752385864,-51.058030584982966
40134.26110413565,-57.65055350308893,-62.826930156508006,-51.60786145810809
40360.73906239482,-58.11975176920804,-63.24655691117114,-52.150116593074465
40588.495037594286,-58.58373848027789,-63.66224031776963,-52.68503478953954
40817.536241593916,-59.0426532832791,-64.07407442768437,-53.2128440247343
41047.869926950174,-59.4966305452692,-64.48215018540803,-53.733762106349104
41279.50338714575,-59.94579961814436,-64.8865555638187,-54.24799727623457
41512.44395682052,-60.3902850868152,-65.28737569211681,-54.755748769343036
41746.69901200379,-60.8302070020416,-65.68469297690098,-55.25720733187563
41982.27597034785,-61.265681099061936,-66.07858721682231,-55.75255570219457
