Frequency,Nominal,Min,Max
19974.65594261874,34735.47242474823,32232.436976686386,36695.40579640734
20087.37308678332,34522.32944146512,31930.26999042307,36546.182205679885
20200.72629469914,34300.14560626963,31615.231400081604,36390.9376271683
20314.719155679064,34068.5023752315,31286.831422910822,36229.384421577284
20429.35527929048,33826.96642550208,30944.58606689453,36061.220969982794
20544.638295469595,33575.09036321791,30588.02300060665,35886.13122679427
20660.57185463637,33312.41374079706,30216.688603460174,35703.784314325916
20777.15962781012,33038.46444424586,29830.15637317799,35513.83417342288
20894.405306725745,32752.76052059512,29396.736399788166,35315.919287418335
21012.31260395064,32454.81252627327,28946.09164067542,35109.662499995844
21130.885253002245,32144.126489173046,28478.775856249824,34894.670951359345
21250.127008466272,31820.207590438025,27994.76692200908,34670.536161545235
21370.041646115587,31482.56468661441,27494.17936401027,34436.834294825414
21490.632963029777,31130.71580877299,26977.291364723857,34193.126645031094
21611.904777715376,30764.194792438233,26444.57533192756,33938.960388364634
21733.860930226783,30382.559210520434,25896.73224796316,33673.869657955365
21856.505282287853,29985.39980068211,25334.729944073755,33397.377003148315
21979.84171741418,29572.35159828387,24759.84532656443,33126.68632231738
22103.87414103607,29143.107005659393,24173.710398657968,32862.7365969651
22228.606480622202,28697.431047112754,23578.361647065638,32587.50813768061
22354.04268580399,28235.179075501652,22976.29195879612,32300.52657143816
22480.186728500656,27756.31720886444,22370.503653844808,32001.31150821311
22607.04260304499,27260.945781868963,21764.560404763208,31689.37971629643
22734.61432630983,26749.326093530304,21162.634700702292,31364.24904228795
22862.905937835272,26221.910714894162,20569.54604585584,31025.4431981698
22991.921499956556,25679.37758144059,19990.783243124053,30672.49755361846
23121.665097932717,25122.668025206705,19432.501977869008,30304.966088617646
23252.140840075943,24553.028787393647,18901.486732442467,29922.429679303812
23383.35285788166,23972.05787424526,18405.064356711082,29524.505908515643
23515.30530615935,23381.753850465637,17950.956289776324,29110.860611276126
23648.002363164123,22784.567768974473,17547.058735435436,28681.22138375459
23781.44823072902,22183.45636575392,17201.146431833757,28235.393301191834
23915.647134398052,21581.934345260404,16884.803212989947,27773.277104499593
24050.60332356001,20984.122480295977,16563.660029288392,27294.8901249017
24186.32107158303,20394.78679239342,16309.658724834506,26800.39021845684
24322.804675949883,19819.362242854124,16128.795146338129,26290.102973916375
24460.058458394084,19263.952217605685,16025.602663958627,25764.552432934386
24598.086765036714,18735.29286895357,16002.80261412112,25224.495513805996
24736.893966524058,18240.669598867975,16061.080215334068,24670.960248231
24876.48445816599,17787.77251941477,16199.026470170851,24105.287810330137
25016.862660075152,17384.4798718085,16072.99576689976,23529.17811761756
25158.03301730692,17038.564548020728,16013.516599728471,22944.738486383896
25300.000000000153,16757.33002770533,16033.97981258603,22354.534390846085
25442.768103518734,16547.19781921125,16133.942125280078,21761.640757626217
25586.34184859393,16413.286109062185,16047.490682042795,21169.691366445215
25730.72578146752,16359.033425713631,15998.118374133024,20582.92276362221
25875.92447403577,16385.925179104357,16030.18881441098,20591.35944717099
26021.942523994196,16493.37033391349,16107.84014180272,21189.098127788755
26168.784554983136,16678.75080834154,16131.529320349176,21797.731697776937
26316.455216734175,16937.63427272022,16234.357620728286,22412.047196190873
26464.95918521737,17264.112176122315,16413.826225162564,23027.50650552326
26614.30116278931,17651.20785688192,16664.344635048477,23640.214383061306
26764.485878342028,18091.2977738764,16389.050125637623,24246.873935589698
26915.51808745273,18576.499477628815,16184.621342674822,24844.735282373378
27067.402572534378,19098.996772582275,16056.050571520238,25431.541491683154
27220.144142987134,19651.289494724046,16006.64324882792,26005.47458641076
27373.74763535064,20226.368553279164,16037.752324964758,26565.103452400075
27528.21791345717,20817.82506982162,16148.664969206386,27109.334786740597
27683.55986858565,21419.906125394347,16250.03002019327,27637.367730631508
27839.778419616523,22027.530122611523,16376.94198270924,28148.652489780183
27996.87851318752,22636.273452283764,16579.194769012265,28642.853013046435
28154.865123850283,23242.338070995476,16852.04180284506,29119.81364592275
28313.743254227895,23842.507405491164,17189.406473134022,29579.52957661079
28473.517935173277,24434.09604053606,17584.2844611134,30022.120832528763
28634.194225928495,25014.897045965474,18029.145620591666,30447.809552387967
28795.777214284957,25583.129564047467,18516.294967315604,30856.900245216402
28958.272016744522,26137.38836360641,19038.168862963845,31249.762746975364
29121.683778681512,26676.59640926377,19587.557960747054,31626.81759347602
29286.01767450563,27199.96103139184,20157.75989560699,31988.52354211748
29451.27890782582,27706.93396336569,20742.671352995498,32335.366992329095
29617.472711615035,28197.175297163685,21336.831803615794,32667.853073920825
29784.604348375928,28670.521266270694,21935.43115503904,32986.498192679144
29952.679110307505,29126.955674394456,22534.29207945153,33291.82384267706
30121.70231947269,29566.584734190306,23129.835731837626,33584.351514329166
30291.679327966853,29989.615051019864,23719.03751906939,33864.59854583193
30462.61551808728,30396.334474996704,24299.3777845877,34133.07478304618
30634.516302503605,30787.09554471356,24868.790824847038,34390.27992896468
30807.3871244292,31162.301254198755,25425.614545449866,34636.70147860276
30981.23345779353,31522.392888019815,25968.542247850397,34872.81314845283
31156.060807415488,31867.839686032377,26496.577451486584,35099.073721590925
31331.874709177715,32199.13011760916,27008.99224498277,35315.92624017951
31508.680730201868,32516.764564238376,27505.289377090663,35523.797486557625
31686.484469024927,32821.249228411325,27985.168107255628,35723.09770244056
31865.291555776454,33113.09110520601,28448.49371033928,35914.220503060795
32045.107652356885,33392.793870571724,28895.270450724627,36097.54294946938
32225.938452616796,33660.854556803264,29325.617793958514,36273.42574777411
32407.789682537215,33917.76090093732,29739.749599472834,36442.21354890926
32590.667100410927,34163.9892657514,30137.956028851087,36604.23532669455
32774.576497024806,34400.00304569232,30520.587905665045,36759.80481552552
32959.52369584318,34626.25148143971,30888.043271597428,36909.220992115595
33145.51455319224,34843.168816978374,31240.755896879902,37052.7685883435
33332.55495844547,35051.173742085215,31579.185519198647,37190.71862450846
33520.650834210144,35250.66907111835,31903.80960284875,37323.32895420827
33709.80813651484,35442.041616012364,32215.11642811186,37450.84481367868
33900.03285499806,35625.6622175293,32513.599338923203,37573.49936980601
34091.33101309789,35801.885904172246,32799.75199441843,37691.51426218243
34283.708668242725,35971.05215282337,33074.06448659643,37805.10013554819
34477.171912043064,36133.48522919982,33337.020201903986,37914.45715977967
34671.726870484425,36289.49458969819,33589.09331893181,38019.77553526386
34867.37970412131,36439.3753291934,33830.74684756183,38121.23598206561
35064.13660827229,36583.408661923306,34062.431126824245,38219.01021176211
35262.00381321614,36721.86242478914,34284.58270944309,38313.261381204895
35460.98758438918,36854.991594273924,34497.62357062776,38404.14452778492
35661.09422258361,36983.038809775484,34701.96058717661,38491.806986032214
35862.33006414708,37106.23489750233,34897.985240478636,38576.38878558831
36064.70148118327,37224.7993902235,35086.073503611544,38658.023030754164
36268.214881753716,37338.94103912737,35266.58587852733,38736.83626194535
36472.87671008069,37448.85831485362,35439.867554368284,38812.948799487174
36678.69344675125,37554.7398954412,35606.248662348386,38886.475070257686
36885.67160892248,37656.765139499614,35766.04460643914,38957.523917742794
37093.817750527814,37755.104543381174,35919.556452384255,39026.198896106325
37303.1384624846,37849.92018151915,36067.071360395465,39092.59854890399
37513.64037290278,37941.366129416194,36208.86304931021,39156.81667308389
37725.33014729477,38029.588869027364,36345.19228206896,39218.942568922
37938.214488786536,38114.72767649274,36476.3073641452,39279.06127653905
38152.300138329825,38196.91499234471,36602.44464806949,39337.25379963768
38367.593874915634,38276.276774448634,36723.829038472126,39393.597317086125
