Frequency,Nominal,Min,Max
14412.412345810739,0.00007336548939387575,0.0000739762592197698,0.00007283860980396395
14493.741704614658,0.00007299594315491701,0.00007361387723900317,0.00007246362027506356
14575.53000564454,0.00007262902219339121,0.0000732543361616096,0.00007209110868037644
14657.779838715054,0.00007226472785914708,0.00007289764630582531,0.00007172107091528512
14740.493808255222,0.00007190306213573696,0.00007254381910902632,0.00007135350324700713
14823.674533390873,0.0000715440276699159,0.00007219286718981753,0.0000709884023285454
14907.324648027588,0.00007118762780307798,0.00007184480441468846,0.00007062576521347025
14991.446800934098,0.00007083386660477938,0.00007149964596963381,0.00007026558937158956
15076.043655826155,0.00007048274890851046,0.00007115740843717863,0.00006990787270556925
15161.117891450884,0.00007013428034989482,0.00007081810987929265,0.0000695526135685704
15246.672201671598,0.00006978846740750882,0.00007048176992673006,0.00006919981078297509
15332.709295553104,0.00006944531744653406,0.00007014840987538798,0.0000688494636602794
15419.231897447486,0.00006910483876547448,0.00006981805279034123,0.00006850157202223767
15506.242747080363,0.00006876704064619277,0.00006949072361828351,0.00006815613622335008
15593.744599637652,0.00006843193340754517,0.00006916644930918659,0.0000678131571747936
15681.740225852805,0.00006809952846292156,0.00006884525894808166,0.00006747263636990405
15770.232412094547,0.0000677698383820277,0.00006852718389797086,0.00006713457591132764
15859.2239604551,0.0000674428769572816,0.00006821225795499553,0.0000667989785399704
15948.717688838919,0.00006711865927523358,0.00006790051751712206,0.00006646584766588527
16038.716431051915,0.00006679720179346261,0.00006759200176775924,0.00006613518740125
16129.223036891188,0.00006647852242344898,0.00006728675287589504,0.00006580700259560264
16220.240372235265,0.0000661626406199777,0.00006698481621454056,0.00006548129887351709
16311.771319134852,0.00006584957747768714,0.00006668624059949719,0.00006515808267491919
16403.81877590409,0.00006553935583544532,0.00006639107855072537,0.000064837361298262
16496.385657212322,0.00006523200038931343,0.00006609938657889535,0.0000645191429468014
16589.474894176405,0.00006492753781494262,0.00006581122550004889,0.0000642034367782361
16683.089434453508,0.00006462599690034862,0.00006552666078170428,0.00006389025295800342
16777.23224233445,0.00006432740869012045,0.00006524576292420485,0.00006357960271655109
16871.906298837566,0.00006403180664224573,0.00006496860788165557,0.00006327149841093954
16967.11460180311,0.00006373922679888041,0.00006469527752742738,0.00006296595359116455
17062.860165988164,0.00006344970797255552,0.00006442586016995263,0.00006266298307163402
17159.146023162113,0.00006316329194950215,0.00006416045112540677,0.00006236260300827703
17255.975222202636,0.00006288002371199335,0.00006389915335489967,0.00006206483098181791
17353.35082919226,0.00006259995168185042,0.00006364207817501386,0.00006176968608780605
17451.275927515435,0.00006232312798754856,0.00006338934605196645,0.00006147718903406016
17549.75361795618,0.0000620496087576896,0.00006314108749138405,0.00006118736224626086
17648.787018796258,0.00006177945444399384,0.00006289744403772676,0.00006090022998251204
17748.37926591392,0.00006151273017741134,0.00006265856939984862,0.000060615818457789106
17848.533512883212,0.00006124950616147438,0.00006242463072213574,0.00006033415597930308
17949.252931073814,0.00006098985810762318,0.0000621958100242307,0.00006005527309393784
18050.540709751473,0.000060733867717951666,0.00006197230583668483,0.00005977920274906194
18152.400056178987,0.00006048162322166299,0.00006175433506516166,0.000059505980468183985
18254.834195717773,0.00006023321997251706,0.00006154213512228499,0.000059235644543112037
18357.846371929976,0.00005998876111573086,0.00006133596637418939,0.00005896823624449845
18461.439846681198,0.000059748358334191026,0.00006113611495868017,0.00005870380005290675
18565.617900243768,0.00005951213268551,0.00006094289604415558,0.000058442383912832806
18670.38383140062,0.000059280215543457826,0.00006075665761374589,0.00005818403951245663
18775.74095754975,0.000059052749659710905,0.00006057778487835039,0.000057928822592300453
18881.692614809257,0.00005882989036476746,0.000060406705446542386,0.00005767679328643795
18988.242158122976,0.000058611806930411635,0.0000602438954101702,0.00005742801650044695
19095.39296136672,0.00005839868412041069,0.00006008988654391075,0.00005718256233094389
19203.148417455115,0.00005819072396140279,0.000059945274867699466,0.00005694050653229975
19311.511938449024,0.00005798814777242146,0.00005981073088644528,0.00005670193103703928
19420.4869556636,0.00005779119849953143,0.00005968701190655197,0.00005646692453749775
19530.076919776937,0.00005760014341203665,0.000059574976939985996,0.000056235583137589194
19640.28530093933,0.00005741527722921101,0.00005947560485269706,0.00005600801108507312
19751.115588883164,0.0000572369257622124,0.00005939001660686307,0.000055784321596551527
19862.571293033405,0.00005706545017571939,0.00005932606766415866,0.00005556463778965557
19974.65594261874,0.000056901251999136174,0.00005928416661424135,0.00005534909373958608
20087.37308678332,0.00005674477904963176,0.00005926304041354162,0.00005513783568046861
20200.72629469914,0.00005659653247108082,0.00005926532959090476,0.00005493102337602262
20314.719155679064,0.00005645707514722845,0.00005929421771862271,0.0000547288316890177
20429.35527929048,0.00005632704181829233,0.00005935357684126763,0.000054531452385144214
20544.638295469595,0.000056207151323471514,0.00005944815828686932,0.0000543390962145864
20660.57185463637,0.00005609822151533506,0.000059583842823572844,0.000054151995324171996
20777.15962781012,0.00005600118755670239,0.00005976830950741235,0.000053970406065041875
20894.405306725745,0.00005591712453147865,0.0000600107765234493,0.00005379461227607111
21012.31260395064,0.000055847275598843405,0.00006032318618502592,0.0000536249291427616
21130.885253002245,0.00005579308732400115,0.00006071944760621325,0.00005346170775633634
21250.127008466272,0.000055756254367709235,0.00006121741114301321,0.000053305340530081196
21370.041646115587,0.00005573877646361701,0.00006183822711201726,0.0000531562676720342
21490.632963029777,0.00005574303162467872,0.00006260483590500339,0.000053014984968255786
21611.904777715376,0.00005577187087732213,0.00006353747608286027,0.00005288205320374223
