Frequency,Nominal,Min,Max
26915.51808745273,-14.035246622510355,-16.40291269538789,-11.907007598285993
27067.402572534378,-14.206024634792453,-16.596093184097818,-12.090486069471241
27220.144142987134,-14.379129745506287,-16.76352139189273,-12.276891385336988
27373.74763535064,-14.557435676748678,-16.9079164578799,-12.463777882537919
27528.21791345717,-14.744345290763365,-17.032796575108637,-12.651450519327568
27683.55986858565,-14.94348760197756,-17.141506269124793,-12.838770421525984
27839.778419616523,-15.15794090739984,-17.23690739071589,-13.024622983566324
27996.87851318752,-15.388746262395262,-17.321335503594756,-13.208078084163507
28154.865123850283,-15.632936038797098,-17.396659066080012,-13.388512102325802
28313.743254227895,-15.882403681207672,-17.46436440994885,-13.565700946351324
28473.517935173277,-16.125507746144443,-17.525636249081554,-13.739884392779658
28634.194225928495,-16.35126533614416,-17.581424641007043,-13.911809514418165
28795.777214284957,-16.553000397389326,-17.632497696620177,-14.082764245336161
28958.272016744522,-16.728995579449133,-17.679482073903113,-14.25460908425573
29121.683778681512,-16.880910929564756,-17.723369600144053,-14.42980252002674
29286.01767450563,-17.01189393912327,-17.765270145336384,-14.611387319223185
29451.27890782582,-17.12534005080419,-17.804053964003845,-14.802848841021415
29617.472711615035,-17.22431884755367,-17.840095333730478,-15.007666204947494
29784.604348375928,-17.311399822760436,-17.873707062706735,-15.228296923515465
29952.679110307505,-17.388660356931773,-17.905152984288392,-15.464467809458258
30121.70231947269,-17.457757029343718,-17.934657509764502,-15.71134948171444
30291.679327966853,-17.520007467386012,-17.96241300737286,-15.959292507172455
30462.61551808728,-17.57646337036634,-17.988585559922658,-16.196386191006145
30634.516302503605,-17.627969851682508,-18.01331950129986,-16.41319771403286
30807.3871244292,-17.67521171445955,-18.036741024402737,-16.60509515956209
30981.23345779353,-17.71874889328859,-18.0589610762465,-16.77180302473028
31156.060807415488,-17.75904343252619,-18.08007770079128,-16.915657415894923
31331.874709177715,-17.796480030588327,-18.100177950068776,-17.039942218419423
31508.680730201868,-17.83138174936135,-18.119339454971303,-17.147929884060297
31686.484469024927,-17.86402210184716,-18.137631725536163,-17.24248505257331
31865.291555776454,-17.894634422295624,-18.155117234553227,-17.325972963038527
32045.107652356885,-17.92341918818393,-18.171852326324228,-17.400296474473727
32225.938452616796,-17.950549789057746,-18.18788798333246,-17.46697239817369
32407.789682537215,-17.97617710926683,-18.20327047667071,-17.527209575508515
32590.667100410927,-18.000433198024158,-18.218041920769046,-17.581975949592344
32774.576497024806,-18.023434231713907,-18.232240748858835,-17.632052244506397
32959.52369584318,-18.045282923073664,-18.2459021224113,-17.67807358040226
33145.51455319224,-18.06607049476114,-18.259058285279465,-17.72056130538547
33332.55495844547,-18.085878307266928,-18.271738871290758,-17.759947253695515
33520.650834210144,-18.104779210553477,-18.283971172462536,-17.796592263842886
33709.80813651484,-18.12283867331898,-18.295780373753402,-17.830800383243286
33900.03285499806,-18.14011573205843,-18.30718975925015,-17.862829836159698
34091.33101309789,-18.156663793149363,-18.318220893870915,-17.89290155668926
34283.708668242725,-18.172531314319745,-18.328893783998844,-17.921205880820995
34477.171912043064,-18.187762386542502,-18.339227019915832,-17.947907837785085
34671.726870484425,-18.202397233265387,-18.349237902458874,-17.973151367993296
34867.37970412131,-18.216472640644042,-18.358942555951923,-17.99706271215418
35064.13660827229,-18.230022329891074,-18.36835602916047,-18.019753155468685
35262.00381321614,-18.243077280826697,-18.377492385760913,-18.04132126613314
35460.98758438918,-18.255666014099166,-18.38636478560377,-18.06185473430836
35661.09422258361,-18.26781483824513,-18.394985557870882,-18.08143189309133
35862.33006414708,-18.279548066712678,-18.403366267075928,-18.100122984571506
36064.70148118327,-18.29088820912022,-18.411517772730075,-18.117991220128584
36268.214881753716,-18.3018561403318,-18.419450283386347,-18.13509367354777
36472.87671008069,-18.312471250362027,-18.42717340568403,-18.15148203743312
36678.69344675125,-18.322751577656625,-18.434696188935717,-18.16720326716337
36885.67160892248,-18.332713927908777,-18.442027165732014,-18.18230013179855
37093.817750527814,-18.342373980250443,-18.449174388980815,-18.196811687570012
37303.1384624846,-18.351746382390747,-18.456145465748165,-18.21077368662074
37513.64037290278,-18.36084483604958,-18.462947588224147,-18.224218931318152
37725.33014729477,-18.369682173846503,-18.46958756209994,-18.237177582597084
37938.214488786536,-18.378270428646307,-18.476071832609495,-18.249590401943777
38152.300138329825,-18.38662089622839,-18.48240650846072,-18.26152527678456
38367.593874915634,-18.394744192032913,-18.48859738385638,-18.273066111804916
38584.102515788865,-18.40265030263948,-18.4946499587831,-18.284233318846635
38801.83291666419,-18.41034863255106,-18.500569457727796,-18.295045907285353
39020.79197194312,-18.417848046784442,-18.506360846963947,-18.305521604477892
39240.98661493235,-18.425156909707344,-18.512028850535636,-18.315676963800723
39462.42381806325,-18.432283120509293,-18.517577965053786,-18.32552746176924
39685.11059311272,-18.439234145647802,-18.523012473407917,-18.335087585523944
39909.05399142512,-18.44601704857154,-18.528336457486112,-18.344370911796737
40134.26110413565,-18.452638516987932,-18.53355380998708,-18.353390178324116
40360.73906239482,-18.459104887912325,-18.5386682453999,-18.362157348548813
40588.495037594286,-18.46542217070989,-18.54368331021993,-18.370683670344583
